id,prospettiva,categoria,domanda,risposta,citazioni
435,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
436,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
437,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
438,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
439,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
440,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
441,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
442,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
443,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
444,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
445,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
446,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
447,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
448,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
449,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
450,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
451,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
452,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
453,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
454,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
455,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
456,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
457,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
458,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
459,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
460,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
461,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
462,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
463,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
464,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
465,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
466,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
467,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
468,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
469,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
470,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
471,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
472,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
473,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
474,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
475,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
476,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
477,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
478,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
479,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
480,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
481,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
482,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
483,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
484,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
485,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
486,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
487,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
488,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
489,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
490,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
491,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
492,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
493,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
494,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
495,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
496,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
497,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
498,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
499,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
500,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
501,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
502,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
503,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
504,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
505,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
506,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
507,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
508,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
509,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
510,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
511,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
512,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
513,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
514,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
515,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
516,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
517,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
518,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
519,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
520,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
521,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
522,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
523,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
524,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
525,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
526,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
527,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
528,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
529,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
530,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
531,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
532,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
533,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
534,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
535,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
536,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
537,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
538,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
539,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
540,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
541,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
542,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
543,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
544,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
545,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
546,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
547,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
548,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
549,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
550,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
551,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
552,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
553,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
554,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
555,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
556,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
557,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
558,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
559,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
560,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
561,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
562,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
563,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
564,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
565,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
566,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
567,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
568,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
569,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
570,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
571,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
572,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
573,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
574,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
575,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
576,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
577,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
578,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
579,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
580,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
581,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
582,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
583,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
584,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
585,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
586,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
587,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
588,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
589,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
590,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
591,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
592,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
593,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
594,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
595,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
596,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
597,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
598,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
599,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
600,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
601,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
602,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
603,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
